Title,Price,Availability,UPC,Product Type,URL
The Power of Now: A Guide to Spiritual Enlightenment,Â£43.54,In stock (15 available),8ec14b1576cb7cb5,Books,http://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html
The Omnivore's Dilemma: A Natural History of Four Meals,Â£38.21,In stock (15 available),209adad1015af86f,Books,http://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,Â£37.34,In stock (15 available),e4c7f3487d17fd42,Books,http://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html
The Murder of Roger Ackroyd (Hercule Poirot #4),Â£44.10,In stock (15 available),c7b5183f4d1d4efe,Books,http://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html
The Mistake (Off-Campus #2),Â£43.29,In stock (15 available),99ff4cc6491e8f5c,Books,http://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html
The Matchmaker's Playbook (Wingmen Inc. #1),Â£55.85,In stock (15 available),08db62f24627e71f,Books,http://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,Â£37.60,In stock (15 available),e28e330cbdf01126,Books,http://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html
The Long Shadow of Small Ghosts: Murder and Memory in an American City,Â£10.97,In stock (15 available),abeafe151a587d3b,Books,http://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html
The Kite Runner,Â£41.82,In stock (15 available),eac1a180047ad54e,Books,http://books.toscrape.com/catalogue/the-kite-runner_847/index.html
The House by the Lake,Â£36.95,In stock (15 available),9287e238d7c3b06e,Books,http://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html
The Glittering Court (The Glittering Court #1),Â£44.28,In stock (15 available),2dbb7ec08cdd7f3c,Books,http://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html
The Girl on the Train,Â£55.02,In stock (15 available),e956d67c9bcc5809,Books,http://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html
The Genius of Birds,Â£17.24,In stock (15 available),42d0d7c92b75fc1c,Books,http://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html
The Emerald Mystery,Â£23.15,In stock (15 available),d6670dfe3e7b42bd,Books,http://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,Â£41.25,In stock (15 available),96a38e7c813d8f1d,Books,http://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html
The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,Â£32.00,In stock (15 available),efc3768127714ec3,Books,http://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html
The Artist's Way: A Spiritual Path to Higher Creativity,Â£38.49,In stock (15 available),dd047728de72ad62,Books,http://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html
The Art of War,Â£33.34,In stock (15 available),e7469e22b5bfb3e7,Books,http://books.toscrape.com/catalogue/the-art-of-war_838/index.html
The Argonauts,Â£10.93,In stock (15 available),c99761a700ade23f,Books,http://books.toscrape.com/catalogue/the-argonauts_837/index.html
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,Â£27.55,In stock (15 available),56e4f9eab2e8e674,Books,http://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html
Suddenly in Love (Lake Haven #1),Â£55.99,In stock (15 available),203b7f94b7d6115f,Books,http://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html
Something More Than This,Â£16.24,In stock (15 available),ca71e72655bece85,Books,http://books.toscrape.com/catalogue/something-more-than-this_834/index.html
Soft Apocalypse,Â£26.12,In stock (15 available),2a70769cdc6eb8b8,Books,http://books.toscrape.com/catalogue/soft-apocalypse_833/index.html
So You've Been Publicly Shamed,Â£12.23,In stock (15 available),1b33663ad7b95fd8,Books,http://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html
Shoe Dog: A Memoir by the Creator of NIKE,Â£23.99,In stock (15 available),0e0dcc3339602b28,Books,http://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html
"Shobu Samurai, Project Aryoku (#3)",Â£29.06,In stock (15 available),0c27e6c3744fc14b,Books,http://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html
Secrets and Lace (Fatal Hearts #1),Â£20.27,In stock (15 available),ad04ad9fc179fc5d,Books,http://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html
Scarlett Epstein Hates It Here,Â£43.55,In stock (15 available),1c929cfd16b71907,Books,http://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html
Romero and Juliet: A Tragic Tale of Love and Zombies,Â£36.94,In stock (15 available),e656e280bc8edd56,Books,http://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html
Redeeming Love,Â£20.47,In stock (15 available),b53db2271c9624f7,Books,http://books.toscrape.com/catalogue/redeeming-love_826/index.html
Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,Â£41.06,In stock (15 available),d9c643fa1fc57bdb,Books,http://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html
Poems That Make Grown Women Cry,Â£14.19,In stock (15 available),31001a1210623bd4,Books,http://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html
"Nightingale, Sing",Â£38.28,In stock (15 available),50b8f80311b31ede,Books,http://books.toscrape.com/catalogue/nightingale-sing_823/index.html
Night Sky with Exit Wounds,Â£41.05,In stock (15 available),cfeb1e1e0e695b58,Books,http://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html
Mrs. Houdini,Â£30.25,In stock (15 available),a40723994f715420,Books,http://books.toscrape.com/catalogue/mrs-houdini_821/index.html
Modern Romance,Â£28.26,In stock (15 available),caf4fe9311f1dc59,Books,http://books.toscrape.com/catalogue/modern-romance_820/index.html
Miss Peregrineâs Home for Peculiar Children (Miss Peregrineâs Peculiar Children #1),Â£10.76,In stock (15 available),af96613fdd793a3c,Books,http://books.toscrape.com/catalogue/miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/index.html
Louisa: The Extraordinary Life of Mrs. Adams,Â£16.85,In stock (15 available),d69dd8dac66f9f84,Books,http://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html
Little Red,Â£13.47,In stock (15 available),4aa03792b50f0b22,Books,http://books.toscrape.com/catalogue/little-red_817/index.html
Library of Souls (Miss Peregrineâs Peculiar Children #3),Â£48.56,In stock (15 available),ba54932df84e8cea,Books,http://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html
Large Print Heart of the Pride,Â£19.15,In stock (15 available),c1afd71fc86bf682,Books,http://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html
I Had a Nice Time And Other Lies...: How to find love & sh*t like that,Â£57.36,In stock (15 available),fd8585283fc7d2d7,Books,http://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html
Hollow City (Miss Peregrineâs Peculiar Children #2),Â£42.98,In stock (15 available),4ce91d31c1e57c33,Books,http://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html
Grumbles,Â£22.16,In stock (15 available),d163dd6c352fbcd2,Books,http://books.toscrape.com/catalogue/grumbles_812/index.html
Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,Â£49.43,In stock (15 available),ce60436f52c5ee68,Books,http://books.toscrape.com/catalogue/full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html
Frostbite (Vampire Academy #2),Â£29.99,In stock (15 available),116a2fdc9a45bab0,Books,http://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html
Follow You Home,Â£21.36,In stock (15 available),8585760646e3aa2a,Books,http://books.toscrape.com/catalogue/follow-you-home_809/index.html
First Steps for New Christians (Print Edition),Â£29.00,In stock (15 available),2f88b08bf0a0e367,Books,http://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html
Finders Keepers (Bill Hodges Trilogy #2),Â£53.53,In stock (15 available),edb3097e71330040,Books,http://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html
"Fables, Vol. 1: Legends in Exile (Fables #1)",Â£41.62,In stock (15 available),65d034adf80834b7,Books,http://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html
Eureka Trivia 6.0,Â£54.59,In stock (15 available),29c0025455f8c585,Books,http://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html
Drive: The Surprising Truth About What Motivates Us,Â£34.95,In stock (15 available),6ffb36aaeff1c81e,Books,http://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html
Done Rubbed Out (Reightman & Bailey #1),Â£37.72,In stock (15 available),f6d967cdadc6fbd9,Books,http://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html
Doing It Over (Most Likely To #1),Â£35.61,In stock (15 available),3a11bb962ff45b78,Books,http://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",Â£42.16,In stock (15 available),46c1530d7546ea6d,Books,http://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html
Dark Notes,Â£19.19,In stock (15 available),88c21fcd38e2486e,Books,http://books.toscrape.com/catalogue/dark-notes_800/index.html
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Â£19.43,In stock (15 available),3b9a3b4624b7fd6d,Books,http://books.toscrape.com/catalogue/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html
Close to You,Â£49.46,In stock (15 available),a57b1dcbd6849222,Books,http://books.toscrape.com/catalogue/close-to-you_798/index.html
Chasing Heaven: What Dying Taught Me About Living,Â£37.80,In stock (15 available),513271dadc1322ae,Books,http://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html
Big Magic: Creative Living Beyond Fear,Â£30.80,In stock (15 available),1f329c2e7d7de8bd,Books,http://books.toscrape.com/catalogue/big-magic-creative-living-beyond-fear_796/index.html
Becoming Wise: An Inquiry into the Mystery and Art of Living,Â£27.43,In stock (15 available),919e7cb2269a25d2,Books,http://books.toscrape.com/catalogue/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html
Beauty Restored (Riley Family Legacy Novellas #3),Â£11.11,In stock (15 available),3f69e667a67e54d9,Books,http://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html
Batman: The Long Halloween (Batman),Â£36.50,In stock (15 available),7edc0527cf782e19,Books,http://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html
Batman: The Dark Knight Returns (Batman),Â£15.38,In stock (15 available),47271d8e08b5d31c,Books,http://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html
Ayumi's Violin,Â£15.48,In stock (15 available),05f7c6d9a4e582d3,Books,http://books.toscrape.com/catalogue/ayumis-violin_791/index.html
Anonymous,Â£46.82,In stock (15 available),d24b829be2ca81c4,Books,http://books.toscrape.com/catalogue/anonymous_790/index.html
Amy Meets the Saints and Sages,Â£18.46,In stock (15 available),7ebfa6c1bee69e1e,Books,http://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html
Amid the Chaos,Â£36.58,In stock (15 available),bb8245f52c7cce8f,Books,http://books.toscrape.com/catalogue/amid-the-chaos_788/index.html
Amatus,Â£50.54,In stock (15 available),ffd54178acc9a6a5,Books,http://books.toscrape.com/catalogue/amatus_787/index.html
Agnostic: A Spirited Manifesto,Â£12.51,In stock (15 available),d195e7f4ed697350,Books,http://books.toscrape.com/catalogue/agnostic-a-spirited-manifesto_786/index.html
Zealot: The Life and Times of Jesus of Nazareth,Â£24.70,In stock (14 available),dd5bfa6cc2c0ecc3,Books,http://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html
You (You #1),Â£43.61,In stock (14 available),024387ca4cafd5cc,Books,http://books.toscrape.com/catalogue/you-you-1_784/index.html
"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",Â£37.34,In stock (14 available),047097293bb4d1c0,Books,http://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html
Wild Swans,Â£14.36,In stock (14 available),3fb15ace50d6142b,Books,http://books.toscrape.com/catalogue/wild-swans_782/index.html
Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,Â£52.65,In stock (14 available),2b5054a4192e9b06,Books,http://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html
Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,Â£38.20,In stock (14 available),44a10f1ac8ce822e,Books,http://books.toscrape.com/catalogue/whole-lotta-creativity-going-on-60-fun-and-unusual-exercises-to-awaken-and-strengthen-your-creativity_780/index.html
What's It Like in Space?: Stories from Astronauts Who've Been There,Â£19.60,In stock (14 available),6fd646a334e6e133,Books,http://books.toscrape.com/catalogue/whats-it-like-in-space-stories-from-astronauts-whove-been-there_779/index.html
"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",Â£53.90,In stock (14 available),92275cedf6d8ee15,Books,http://books.toscrape.com/catalogue/we-are-robin-vol-1-the-vigilante-business-we-are-robin-1_778/index.html
Walt Disney's Alice in Wonderland,Â£12.96,In stock (14 available),6a31307a81e8f3a8,Books,http://books.toscrape.com/catalogue/walt-disneys-alice-in-wonderland_777/index.html
V for Vendetta (V for Vendetta Complete),Â£37.10,In stock (14 available),4a1debca3135ff37,Books,http://books.toscrape.com/catalogue/v-for-vendetta-v-for-vendetta-complete_776/index.html
Until Friday Night (The Field Party #1),Â£46.31,In stock (14 available),aba2db9afb1469c7,Books,http://books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html
"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Â£45.95,In stock (14 available),76c84daa539426e2,Books,http://books.toscrape.com/catalogue/unbroken-a-world-war-ii-story-of-survival-resilience-and-redemption_774/index.html
Twenty Yawns,Â£22.08,In stock (14 available),1d6443ffba9dfd80,Books,http://books.toscrape.com/catalogue/twenty-yawns_773/index.html
